knr,kname,year,user_payment_nh
0511,Dovre,2016,6408
0512,Lesja,2003,2193
0512,Lesja,2004,2259
0512,Lesja,2005,2149
0512,Lesja,2006,2045
0512,Lesja,2007,1861
0512,Lesja,2008,2364
0512,Lesja,2009,2613
0512,Lesja,2010,3114
0512,Lesja,2011,3073
0512,Lesja,2012,3436
0512,Lesja,2013,3262
0512,Lesja,2014,2678
0512,Lesja,2015,3165
0512,Lesja,2016,3208
0513,Skjåk,2003,2972
0513,Skjåk,2004,3357
0513,Skjåk,2005,3757
0513,Skjåk,2006,4108
0513,Skjåk,2007,4580
0513,Skjåk,2008,4197
0513,Skjåk,2009,3843
0513,Skjåk,2010,4477
0513,Skjåk,2011,4172
0513,Skjåk,2012,4852
0513,Skjåk,2013,4939
0513,Skjåk,2014,4842
0513,Skjåk,2015,3938
0513,Skjåk,2016,4471
0514,Lom,2003,2730
0514,Lom,2004,3306
0514,Lom,2005,3663
0514,Lom,2006,3366
0514,Lom,2007,3614
0514,Lom,2008,3810
0514,Lom,2009,4579
0514,Lom,2010,4401
0514,Lom,2011,4200
0514,Lom,2012,4975
0514,Lom,2013,4675
0514,Lom,2014,5071
0514,Lom,2015,5303
0514,Lom,2016,5519
0515,Vågå,2003,4250
0515,Vågå,2004,4532
0515,Vågå,2005,4608
0515,Vågå,2006,4580
0515,Vågå,2007,4520
0515,Vågå,2008,4996
0515,Vågå,2009,5472
0515,Vågå,2010,6741
0515,Vågå,2011,7015
0515,Vågå,2012,6456
0515,Vågå,2013,8298
0515,Vågå,2014,7639
0515,Vågå,2015,7452
0515,Vågå,2016,6948
0516,Nord-Fron,2003,7067
0516,Nord-Fron,2004,7468
0516,Nord-Fron,2005,6994
0516,Nord-Fron,2006,6993
0516,Nord-Fron,2007,7464
0516,Nord-Fron,2008,8193
0516,Nord-Fron,2009,8689
0516,Nord-Fron,2010,8820
0516,Nord-Fron,2011,8701
0516,Nord-Fron,2012,9789
0516,Nord-Fron,2013,10447
0516,Nord-Fron,2014,10513
0516,Nord-Fron,2015,9782
0516,Nord-Fron,2016,9148
0517,Sel,2003,3789
0517,Sel,2004,4041
0517,Sel,2005,4196
0517,Sel,2006,4535
0517,Sel,2007,4864
0517,Sel,2008,5366
0517,Sel,2009,5752
0517,Sel,2010,6083
0517,Sel,2011,6786
0517,Sel,2012,6990
0517,Sel,2013,6861
0517,Sel,2014,6892
0517,Sel,2015,8460
0517,Sel,2016,9104
0519,Sør-Fron,2003,3631
0519,Sør-Fron,2004,3856
0519,Sør-Fron,2005,3283
0519,Sør-Fron,2006,3636
0519,Sør-Fron,2007,3874
0519,Sør-Fron,2008,4022
0519,Sør-Fron,2009,4415
0519,Sør-Fron,2010,4830
0519,Sør-Fron,2011,4686
0519,Sør-Fron,2012,5367
0519,Sør-Fron,2013,5293
0519,Sør-Fron,2014,5567
0519,Sør-Fron,2015,5409
0519,Sør-Fron,2016,5682
0520,Ringebu,2003,5328
0520,Ringebu,2004,4996
0520,Ringebu,2005,4740
0520,Ringebu,2006,5026
0520,Ringebu,2007,5062
0520,Ringebu,2008,5266
0520,Ringebu,2009,5777
0520,Ringebu,2010,5583
0520,Ringebu,2011,4905
0520,Ringebu,2012,5606
0520,Ringebu,2013,5891
0520,Ringebu,2014,1378
0520,Ringebu,2015,580
0520,Ringebu,2016,763
0521,Øyer,2003,3871
0521,Øyer,2004,3765
0521,Øyer,2005,3510
0521,Øyer,2006,3792
0521,Øyer,2007,4779
0521,Øyer,2008,5056
0521,Øyer,2009,5063
0521,Øyer,2010,5048
0521,Øyer,2011,5158
0521,Øyer,2012,4187
0521,Øyer,2013,4958
0521,Øyer,2014,5231
0521,Øyer,2015,4789
0521,Øyer,2016,5285
0522,Gausdal,2003,6510
0522,Gausdal,2004,6885
0522,Gausdal,2005,7345
0522,Gausdal,2006,6687
0522,Gausdal,2007,8231
0522,Gausdal,2008,9361
0522,Gausdal,2009,10016
0522,Gausdal,2010,9410
0522,Gausdal,2011,8467
0522,Gausdal,2012,10258
0522,Gausdal,2013,10180
0522,Gausdal,2014,10013
0522,Gausdal,2015,9638
0522,Gausdal,2016,10119
0528,Østre Toten,2003,12332
0528,Østre Toten,2004,11662
0528,Østre Toten,2005,12398
0528,Østre Toten,2006,14519
0528,Østre Toten,2007,12116
0528,Østre Toten,2008,16851
0528,Østre Toten,2009,16928
0528,Østre Toten,2010,17491
0528,Østre Toten,2011,17256
0528,Østre Toten,2012,15927
0528,Østre Toten,2013,12246
0528,Østre Toten,2014,11475
0528,Østre Toten,2015,10739
0528,Østre Toten,2016,10406
0529,Vestre Toten,2003,11113
0529,Vestre Toten,2004,11563
0529,Vestre Toten,2005,10440
0529,Vestre Toten,2006,11662
0529,Vestre Toten,2007,12488
0529,Vestre Toten,2008,13135
0529,Vestre Toten,2009,13746
0529,Vestre Toten,2010,13679
0529,Vestre Toten,2011,10284
0529,Vestre Toten,2012,8386
0529,Vestre Toten,2013,8439
0529,Vestre Toten,2014,6584
0529,Vestre Toten,2015,8101
0529,Vestre Toten,2016,8188
0532,Jevnaker,2003,5396
0532,Jevnaker,2004,5847
0532,Jevnaker,2005,5545
0532,Jevnaker,2006,5761
0532,Jevnaker,2007,5773
0532,Jevnaker,2008,5391
0532,Jevnaker,2009,4946
0532,Jevnaker,2010,5349
0532,Jevnaker,2011,5690
0532,Jevnaker,2012,6097
0532,Jevnaker,2013,6405
0532,Jevnaker,2014,6413
0532,Jevnaker,2015,6215
0532,Jevnaker,2016,6773
0533,Lunner,2003,5654
0533,Lunner,2004,5863
0533,Lunner,2005,6277
0533,Lunner,2006,6407
0533,Lunner,2007,6703
0533,Lunner,2008,6645
0533,Lunner,2009,6112
0533,Lunner,2010,6260
0533,Lunner,2011,6922
0533,Lunner,2012,8526
0533,Lunner,2013,7730
0533,Lunner,2014,8274
0533,Lunner,2015,8872
0533,Lunner,2016,10699
0534,Gran,2003,13770
0534,Gran,2004,14994
0534,Gran,2005,16034
0534,Gran,2006,17863
0534,Gran,2007,18896
0534,Gran,2008,20372
0534,Gran,2009,21273
0534,Gran,2010,21954
0534,Gran,2011,21577
0534,Gran,2012,23473
0534,Gran,2013,23179
0534,Gran,2014,21429
0534,Gran,2015,21313
0534,Gran,2016,23668
0536,Søndre Land,2003,5215
0536,Søndre Land,2004,5042
0536,Søndre Land,2005,5030
0536,Søndre Land,2006,5047
0536,Søndre Land,2007,5578
0536,Søndre Land,2008,6283
0536,Søndre Land,2009,6734
0536,Søndre Land,2010,7348
0536,Søndre Land,2011,7618
0536,Søndre Land,2012,9494
0536,Søndre Land,2013,9301
0536,Søndre Land,2014,8836
0536,Søndre Land,2015,9046
0536,Søndre Land,2016,7835
0538,Nordre Land,2003,6107
0538,Nordre Land,2004,6923
0538,Nordre Land,2005,6427
0538,Nordre Land,2006,6678
0538,Nordre Land,2007,7150
0538,Nordre Land,2008,7563
0538,Nordre Land,2009,7731
0538,Nordre Land,2010,8449
0538,Nordre Land,2011,9185
0538,Nordre Land,2012,9980
0538,Nordre Land,2013,10377
0538,Nordre Land,2014,10385
0538,Nordre Land,2015,10628
0538,Nordre Land,2016,11378
0540,Sør-Aurdal,2003,3733
0540,Sør-Aurdal,2004,3533
0540,Sør-Aurdal,2005,3937
0540,Sør-Aurdal,2006,4144
0540,Sør-Aurdal,2007,4800
0540,Sør-Aurdal,2008,5322
0540,Sør-Aurdal,2009,5254
0540,Sør-Aurdal,2010,4698
0540,Sør-Aurdal,2011,4997
0540,Sør-Aurdal,2012,5181
0540,Sør-Aurdal,2013,5005
0540,Sør-Aurdal,2014,5457
0540,Sør-Aurdal,2015,4844
0540,Sør-Aurdal,2016,4560
0541,Etnedal,2003,255
0541,Etnedal,2004,343
0541,Etnedal,2005,1750
0541,Etnedal,2006,1534
0541,Etnedal,2007,2037
0541,Etnedal,2008,2503
0541,Etnedal,2009,2771
0541,Etnedal,2010,2520
0541,Etnedal,2011,2699
0541,Etnedal,2012,2397
0541,Etnedal,2013,2270
0541,Etnedal,2014,2825
0541,Etnedal,2015,3065
0541,Etnedal,2016,3630
0542,Nord-Aurdal,2003,3660
0542,Nord-Aurdal,2004,3984
0542,Nord-Aurdal,2005,4324
0542,Nord-Aurdal,2006,4538
0542,Nord-Aurdal,2007,5107
0542,Nord-Aurdal,2008,6276
0542,Nord-Aurdal,2009,6287
0542,Nord-Aurdal,2010,5827
0542,Nord-Aurdal,2011,6145
0542,Nord-Aurdal,2012,6108
0542,Nord-Aurdal,2013,6172
0542,Nord-Aurdal,2014,6615
0542,Nord-Aurdal,2015,5573
0542,Nord-Aurdal,2016,5847
0543,Vestre Slidre,2003,2283
0543,Vestre Slidre,2004,2223
0543,Vestre Slidre,2005,2027
0543,Vestre Slidre,2006,2283
0543,Vestre Slidre,2007,2460
0543,Vestre Slidre,2008,2911
0543,Vestre Slidre,2009,3170
0543,Vestre Slidre,2010,3516
0543,Vestre Slidre,2011,3912
0543,Vestre Slidre,2012,3516
0543,Vestre Slidre,2013,3767
0543,Vestre Slidre,2014,3327
0543,Vestre Slidre,2015,2876
0543,Vestre Slidre,2016,2297
0544,Øystre Slidre,2003,3050
0544,Øystre Slidre,2004,3077
0544,Øystre Slidre,2005,2932
0544,Øystre Slidre,2006,3162
0544,Øystre Slidre,2007,3435
0544,Øystre Slidre,2008,3921
0544,Øystre Slidre,2009,4155
0544,Øystre Slidre,2010,4777
0544,Øystre Slidre,2011,4911
0544,Øystre Slidre,2012,5211
0544,Øystre Slidre,2013,5244
0544,Øystre Slidre,2014,5515
0544,Øystre Slidre,2015,6301
0544,Øystre Slidre,2016,5936
0545,Vang,2003,2568
0545,Vang,2004,2982
0545,Vang,2005,3342
0545,Vang,2006,3182
0545,Vang,2007,3054
0545,Vang,2008,3120
0545,Vang,2009,3349
0545,Vang,2010,3549
0545,Vang,2011,3975
0545,Vang,2012,4086
0545,Vang,2013,3645
0545,Vang,2014,3448
0545,Vang,2015,2663
0545,Vang,2016,2814
0602,Drammen,2003,43027
0602,Drammen,2004,42222
0602,Drammen,2005,43852
0602,Drammen,2006,45042
0602,Drammen,2007,47308
0602,Drammen,2008,51464
0602,Drammen,2009,56303
0602,Drammen,2010,59244
0602,Drammen,2011,61250
0602,Drammen,2012,64073
0602,Drammen,2013,68999
0602,Drammen,2014,70726
0602,Drammen,2015,71024
0602,Drammen,2016,75669
0604,Kongsberg,2003,19838
0604,Kongsberg,2004,19124
0604,Kongsberg,2005,20753
0604,Kongsberg,2006,20932
0604,Kongsberg,2007,22896
0604,Kongsberg,2008,25343
0604,Kongsberg,2009,26716
0604,Kongsberg,2010,27794
0604,Kongsberg,2011,26859
0604,Kongsberg,2012,26746
0604,Kongsberg,2013,26526
0604,Kongsberg,2014,27119
0604,Kongsberg,2015,27740
0604,Kongsberg,2016,29754
0605,Ringerike,2003,25188
0605,Ringerike,2004,25363
0605,Ringerike,2005,22775
0605,Ringerike,2006,23075
0605,Ringerike,2007,24040
0605,Ringerike,2008,23622
0605,Ringerike,2009,23067
0605,Ringerike,2010,19937
0605,Ringerike,2011,20096
0605,Ringerike,2012,22950
0605,Ringerike,2013,25639
0605,Ringerike,2014,27847
0605,Ringerike,2015,29123
0605,Ringerike,2016,23696
0612,Hole,2003,1809
0612,Hole,2004,2150
0612,Hole,2005,2193
0612,Hole,2006,2156
0612,Hole,2007,2486
0612,Hole,2008,2736
0612,Hole,2009,3176
0612,Hole,2010,3551
0612,Hole,2011,4052
0612,Hole,2012,4363
0612,Hole,2013,4732
0612,Hole,2014,5172
0612,Hole,2015,5543
0612,Hole,2016,5171
0615,Flå,2003,1353
0615,Flå,2004,720
0615,Flå,2005,569
0615,Flå,2006,648
0615,Flå,2007,922
0615,Flå,2008,1271
0615,Flå,2009,1500
0615,Flå,2010,1418
0615,Flå,2011,1312
0615,Flå,2012,1321
0615,Flå,2013,1599
0615,Flå,2014,1645
0615,Flå,2015,1669
0615,Flå,2016,1646
0616,Nes (Buskerud),2003,1195
0616,Nes (Buskerud),2004,1466
0616,Nes (Buskerud),2005,1648
0616,Nes (Buskerud),2006,2265
0616,Nes (Buskerud),2007,1468
0616,Nes (Buskerud),2008,1122
0616,Nes (Buskerud),2009,1435
0616,Nes (Buskerud),2010,960
0616,Nes (Buskerud),2011,748
0616,Nes (Buskerud),2012,344
0616,Nes (Buskerud),2013,855
0616,Nes (Buskerud),2014,876
0616,Nes (Buskerud),2015,1125
0616,Nes (Buskerud),2016,1055
0617,Gol,2003,4193
0617,Gol,2004,3629
0617,Gol,2005,3417
0617,Gol,2006,2530
0617,Gol,2007,1629
0617,Gol,2008,4822
0617,Gol,2009,5036
0617,Gol,2010,4975
0617,Gol,2011,4354
0617,Gol,2012,5023
0617,Gol,2013,6226
0617,Gol,2014,6538
0617,Gol,2015,6607
0617,Gol,2016,7474
0618,Hemsedal,2003,1804
0618,Hemsedal,2004,1879
0618,Hemsedal,2005,2027
0618,Hemsedal,2006,2153
0618,Hemsedal,2007,1784
0618,Hemsedal,2008,2123
0618,Hemsedal,2009,2770
0618,Hemsedal,2010,2604
0618,Hemsedal,2011,2557
0618,Hemsedal,2012,2638
0618,Hemsedal,2013,2710
0618,Hemsedal,2014,2788
0618,Hemsedal,2015,2604
0618,Hemsedal,2016,3003
0619,Ål,2003,4470
0619,Ål,2004,4329
0619,Ål,2005,4102
0619,Ål,2006,3904
0619,Ål,2007,4139
0619,Ål,2008,4894
0619,Ål,2009,5326
0619,Ål,2010,6156
0619,Ål,2011,5740
0619,Ål,2012,5926
0619,Ål,2013,6449
0619,Ål,2014,6422
0619,Ål,2015,7389
0619,Ål,2016,7206
0620,Hol,2003,4679
0620,Hol,2004,4994
0620,Hol,2005,4594
0620,Hol,2006,4953
0620,Hol,2007,4668
0620,Hol,2008,5258
0620,Hol,2009,6407
0620,Hol,2010,6122
0620,Hol,2011,5716
0620,Hol,2012,6756
0620,Hol,2013,5305
0620,Hol,2014,5054
0620,Hol,2015,5974
0620,Hol,2016,5407
0621,Sigdal,2003,3380
0621,Sigdal,2004,3738
0621,Sigdal,2005,3820
0621,Sigdal,2006,3662
0621,Sigdal,2007,4143
0621,Sigdal,2008,4632
0621,Sigdal,2009,5186
0621,Sigdal,2010,5560
0621,Sigdal,2011,6160
0621,Sigdal,2012,5351
0621,Sigdal,2013,5912
0621,Sigdal,2014,5636
0621,Sigdal,2015,6250
0621,Sigdal,2016,5996
0622,Krødsherad,2003,2720
0622,Krødsherad,2004,2573
0622,Krødsherad,2005,2271
0622,Krødsherad,2006,2594
0622,Krødsherad,2007,2898
0622,Krødsherad,2008,2949
0622,Krødsherad,2009,2919
0622,Krødsherad,2010,3448
0622,Krødsherad,2011,3673
0622,Krødsherad,2012,4165
0622,Krødsherad,2013,3519
0622,Krødsherad,2014,2953
0622,Krødsherad,2015,4021
0622,Krødsherad,2016,4149
0623,Modum,2003,8438
0623,Modum,2004,8434
0623,Modum,2005,8504
0623,Modum,2006,8131
0623,Modum,2007,7377
0623,Modum,2008,7592
0623,Modum,2009,8166
0623,Modum,2010,9186
0623,Modum,2011,10722
0623,Modum,2012,14351
0623,Modum,2013,13675
0623,Modum,2014,16939
0623,Modum,2015,17427
0623,Modum,2016,17433
0624,Øvre Eiker,2003,7155
0624,Øvre Eiker,2004,7155
0624,Øvre Eiker,2005,7786
0624,Øvre Eiker,2006,8418
0624,Øvre Eiker,2007,9379
0624,Øvre Eiker,2008,11062
0624,Øvre Eiker,2009,10704
0624,Øvre Eiker,2010,11869
0624,Øvre Eiker,2011,12424
0624,Øvre Eiker,2012,12323
0624,Øvre Eiker,2013,12304
0624,Øvre Eiker,2014,12326
0624,Øvre Eiker,2015,12165
0624,Øvre Eiker,2016,12537
0625,Nedre Eiker,2003,10494
0625,Nedre Eiker,2004,11264
0625,Nedre Eiker,2005,10315
0625,Nedre Eiker,2006,9694
0625,Nedre Eiker,2007,10907
0625,Nedre Eiker,2008,11713
0625,Nedre Eiker,2009,11552
0625,Nedre Eiker,2010,13013
0625,Nedre Eiker,2011,14847
0625,Nedre Eiker,2012,15786
0625,Nedre Eiker,2013,17740
0625,Nedre Eiker,2014,18989
0625,Nedre Eiker,2015,17222
0625,Nedre Eiker,2016,16672
0626,Lier,2003,10751
0626,Lier,2004,12437
0626,Lier,2005,12803
0626,Lier,2006,13789
0626,Lier,2007,14019
0626,Lier,2008,14576
0626,Lier,2009,15043
0626,Lier,2010,15806
0626,Lier,2011,16692
0626,Lier,2012,17369
0626,Lier,2013,17374
0626,Lier,2014,17342
0626,Lier,2015,17991
0626,Lier,2016,18819
0627,Røyken,2003,4389
0627,Røyken,2004,5314
0627,Røyken,2005,6738
0627,Røyken,2006,7250
0627,Røyken,2007,8309
0627,Røyken,2008,8863
0627,Røyken,2009,9177
0627,Røyken,2010,9663
0627,Røyken,2011,11198
0627,Røyken,2012,11397
0627,Røyken,2013,12672
0627,Røyken,2014,13120
0627,Røyken,2015,14126
0627,Røyken,2016,15103
0628,Hurum,2003,1159
0628,Hurum,2004,1259
0628,Hurum,2005,1283
0628,Hurum,2006,1592
0628,Hurum,2007,2011
0628,Hurum,2008,2503
0628,Hurum,2009,2353
0628,Hurum,2010,1985
0628,Hurum,2011,2257
0628,Hurum,2012,2593
0628,Hurum,2013,2781
0628,Hurum,2014,3077
0628,Hurum,2015,3164
0628,Hurum,2016,3833
0631,Flesberg,2003,2285
0631,Flesberg,2004,2288
0631,Flesberg,2005,2312
0631,Flesberg,2006,2148
0631,Flesberg,2007,2253
0631,Flesberg,2008,2372
0631,Flesberg,2009,2481
0631,Flesberg,2010,2574
0631,Flesberg,2011,2729
0631,Flesberg,2012,2884
0631,Flesberg,2013,2891
0631,Flesberg,2014,2840
0631,Flesberg,2015,2534
0631,Flesberg,2016,2879
0632,Rollag,2003,2184
0632,Rollag,2004,2120
0632,Rollag,2005,2307
0632,Rollag,2006,2235
0632,Rollag,2007,2604
0632,Rollag,2008,2650
0632,Rollag,2009,2347
0632,Rollag,2010,2792
0632,Rollag,2011,2834
0632,Rollag,2012,2848
0632,Rollag,2013,2739
0632,Rollag,2014,3090
0632,Rollag,2015,3012
0632,Rollag,2016,2564
0633,Nore og Uvdal,2003,1513
0633,Nore og Uvdal,2004,1643
0633,Nore og Uvdal,2005,1397
0633,Nore og Uvdal,2006,1392
0633,Nore og Uvdal,2007,148
0633,Nore og Uvdal,2008,38
0633,Nore og Uvdal,2009,149
0633,Nore og Uvdal,2010,54
0633,Nore og Uvdal,2011,8
0633,Nore og Uvdal,2012,2
0633,Nore og Uvdal,2013,285
0633,Nore og Uvdal,2014,359
0633,Nore og Uvdal,2015,397
0633,Nore og Uvdal,2016,534
0701,Horten,2003,20033
0701,Horten,2004,18510
0701,Horten,2005,14131
0701,Horten,2006,12766
0701,Horten,2007,14006
0701,Horten,2008,15719
0701,Horten,2009,16206
0701,Horten,2010,21986
0701,Horten,2011,26194
0701,Horten,2012,28770
0701,Horten,2013,29529
0701,Horten,2014,32050
0701,Horten,2015,32145
0701,Horten,2016,32347
0702,Holmestrand (-2017),2003,6986
0702,Holmestrand (-2017),2004,6571
0702,Holmestrand (-2017),2005,6399
0702,Holmestrand (-2017),2006,6899
0702,Holmestrand (-2017),2007,5850
0702,Holmestrand (-2017),2008,6566
0702,Holmestrand (-2017),2009,6586
0702,Holmestrand (-2017),2010,7242
0702,Holmestrand (-2017),2011,7183
0702,Holmestrand (-2017),2012,7286
0702,Holmestrand (-2017),2013,7861
0702,Holmestrand (-2017),2014,8153
0702,Holmestrand (-2017),2015,8079
0702,Holmestrand (-2017),2016,8003
0704,Tønsberg,2003,28152
0704,Tønsberg,2004,28701
0704,Tønsberg,2005,27481
0704,Tønsberg,2006,30024
0704,Tønsberg,2007,32050
0704,Tønsberg,2008,33853
0704,Tønsberg,2009,36290
0704,Tønsberg,2010,39102
0704,Tønsberg,2011,40899
0704,Tønsberg,2012,44875
0704,Tønsberg,2013,48357
0704,Tønsberg,2014,50554
0704,Tønsberg,2015,51422
0704,Tønsberg,2016,51646
0706,Sandefjord (-2016),2003,21570
0706,Sandefjord (-2016),2004,20863
0706,Sandefjord (-2016),2005,20974
0706,Sandefjord (-2016),2006,21279
0706,Sandefjord (-2016),2007,25280
0706,Sandefjord (-2016),2008,25994
0706,Sandefjord (-2016),2009,26869
0706,Sandefjord (-2016),2010,29297
0706,Sandefjord (-2016),2011,32725
0706,Sandefjord (-2016),2012,37655
0706,Sandefjord (-2016),2013,40477
0706,Sandefjord (-2016),2014,42155
0706,Sandefjord (-2016),2015,41943
0706,Sandefjord (-2016),2016,42833
0709,Larvik (-2017),2003,24321
0709,Larvik (-2017),2004,25205
0709,Larvik (-2017),2005,25994
0709,Larvik (-2017),2006,27982
0709,Larvik (-2017),2007,28143
0709,Larvik (-2017),2008,32573
0709,Larvik (-2017),2009,34072
0709,Larvik (-2017),2010,37135
0709,Larvik (-2017),2011,39749
0709,Larvik (-2017),2012,39871
0709,Larvik (-2017),2013,40644
0709,Larvik (-2017),2014,43885
0709,Larvik (-2017),2015,50467
0709,Larvik (-2017),2016,53395
0710,Sandefjord,2003,NA
0710,Sandefjord,2004,NA
0710,Sandefjord,2005,NA
0710,Sandefjord,2006,NA
0710,Sandefjord,2007,NA
0710,Sandefjord,2008,NA
0710,Sandefjord,2009,NA
0710,Sandefjord,2010,NA
0710,Sandefjord,2011,NA
0710,Sandefjord,2012,NA
0710,Sandefjord,2013,NA
0710,Sandefjord,2014,NA
0710,Sandefjord,2015,NA
0710,Sandefjord,2016,NA
0711,Svelvik,2003,3748
0711,Svelvik,2004,4191
0711,Svelvik,2005,4104
0711,Svelvik,2006,4127
0711,Svelvik,2007,5096
0711,Svelvik,2008,4209
0711,Svelvik,2009,5013
0711,Svelvik,2010,4879
0711,Svelvik,2011,5926
0711,Svelvik,2012,6006
0711,Svelvik,2013,6203
0711,Svelvik,2014,5911
0711,Svelvik,2015,6902
0711,Svelvik,2016,4996
0713,Sande (Vestfold),2003,4565
0713,Sande (Vestfold),2004,5016
0713,Sande (Vestfold),2005,4925
0713,Sande (Vestfold),2006,5216
0713,Sande (Vestfold),2007,6071
0713,Sande (Vestfold),2008,6588
0713,Sande (Vestfold),2009,6463
0713,Sande (Vestfold),2010,6835
0713,Sande (Vestfold),2011,6906
0713,Sande (Vestfold),2012,7562
0713,Sande (Vestfold),2013,7472
0713,Sande (Vestfold),2014,7816
0713,Sande (Vestfold),2015,8742
0713,Sande (Vestfold),2016,9419
0714,Hof (-2017),2003,2381
0714,Hof (-2017),2004,2587
0714,Hof (-2017),2005,2887
0714,Hof (-2017),2006,2973
0714,Hof (-2017),2007,3128
0714,Hof (-2017),2008,3304
0714,Hof (-2017),2009,3640
0714,Hof (-2017),2010,3587
0714,Hof (-2017),2011,3623
0714,Hof (-2017),2012,3745
0714,Hof (-2017),2013,3393
0714,Hof (-2017),2014,3963
0714,Hof (-2017),2015,3739
0714,Hof (-2017),2016,3464
0716,Re,2003,973
0716,Re,2004,865
0716,Re,2005,770
0716,Re,2006,1254
0716,Re,2007,923
0716,Re,2008,1090
0716,Re,2009,968
0716,Re,2010,954
0716,Re,2011,922
0716,Re,2012,979
0716,Re,2013,1368
0716,Re,2014,2080
0716,Re,2015,6823
0716,Re,2016,7126
0718,Ramnes (-2001),2003,NA
0718,Ramnes (-2001),2004,NA
0718,Ramnes (-2001),2005,NA
0718,Ramnes (-2001),2006,NA
0718,Ramnes (-2001),2007,NA
0718,Ramnes (-2001),2008,NA
0718,Ramnes (-2001),2009,NA
0718,Ramnes (-2001),2010,NA
0718,Ramnes (-2001),2011,NA
0718,Ramnes (-2001),2012,NA
0718,Ramnes (-2001),2013,NA
0718,Ramnes (-2001),2014,NA
0718,Ramnes (-2001),2015,NA
0718,Ramnes (-2001),2016,NA
0719,Andebu (-2016),2003,3148
0719,Andebu (-2016),2004,3083
0719,Andebu (-2016),2005,2815
0719,Andebu (-2016),2006,2768
0719,Andebu (-2016),2007,2219
0719,Andebu (-2016),2008,2579
0719,Andebu (-2016),2009,2608
0719,Andebu (-2016),2010,3712
0719,Andebu (-2016),2011,3228
0719,Andebu (-2016),2012,5139
0719,Andebu (-2016),2013,5306
0719,Andebu (-2016),2014,5971
0719,Andebu (-2016),2015,4740
0719,Andebu (-2016),2016,5033
0720,Stokke (-2016),2003,2450
0720,Stokke (-2016),2004,2768
0720,Stokke (-2016),2005,3411
0720,Stokke (-2016),2006,3806
0720,Stokke (-2016),2007,3886
0720,Stokke (-2016),2008,4445
0720,Stokke (-2016),2009,4932
0720,Stokke (-2016),2010,5322
0720,Stokke (-2016),2011,5339
0720,Stokke (-2016),2012,5593
0720,Stokke (-2016),2013,6640
0720,Stokke (-2016),2014,7325
0720,Stokke (-2016),2015,6833
0720,Stokke (-2016),2016,5916
0722,Nøtterøy (-2017),2003,12197
0722,Nøtterøy (-2017),2004,12673
0722,Nøtterøy (-2017),2005,13694
0722,Nøtterøy (-2017),2006,14179
0722,Nøtterøy (-2017),2007,15883
0722,Nøtterøy (-2017),2008,18130
0722,Nøtterøy (-2017),2009,18109
0722,Nøtterøy (-2017),2010,18687
0722,Nøtterøy (-2017),2011,18645
0722,Nøtterøy (-2017),2012,19908
0722,Nøtterøy (-2017),2013,20658
0722,Nøtterøy (-2017),2014,23247
0722,Nøtterøy (-2017),2015,24347
0722,Nøtterøy (-2017),2016,27628
0723,Tjøme (-2017),2003,2545
0723,Tjøme (-2017),2004,2261
0723,Tjøme (-2017),2005,2639
0723,Tjøme (-2017),2006,2484
0723,Tjøme (-2017),2007,2461
0723,Tjøme (-2017),2008,2846
0723,Tjøme (-2017),2009,2813
0723,Tjøme (-2017),2010,3052
0723,Tjøme (-2017),2011,4050
0723,Tjøme (-2017),2012,4812
0723,Tjøme (-2017),2013,4861
0723,Tjøme (-2017),2014,5383
0723,Tjøme (-2017),2015,5096
0723,Tjøme (-2017),2016,4829
0728,Lardal (-2017),2003,2002
0728,Lardal (-2017),2004,2123
0728,Lardal (-2017),2005,2249
0728,Lardal (-2017),2006,2094
0728,Lardal (-2017),2007,2329
0728,Lardal (-2017),2008,2547
0728,Lardal (-2017),2009,2774
0728,Lardal (-2017),2010,2876
0728,Lardal (-2017),2011,3374
0728,Lardal (-2017),2012,3786
0728,Lardal (-2017),2013,3415
0728,Lardal (-2017),2014,2837
0728,Lardal (-2017),2015,3739
0728,Lardal (-2017),2016,4067
0805,Porsgrunn,2003,22684
0805,Porsgrunn,2004,25194
0805,Porsgrunn,2005,25025
0805,Porsgrunn,2006,27410
0805,Porsgrunn,2007,30525
0805,Porsgrunn,2008,32201
0805,Porsgrunn,2009,33291
0805,Porsgrunn,2010,33523
0805,Porsgrunn,2011,34563
0805,Porsgrunn,2012,39215
0805,Porsgrunn,2013,40930
0805,Porsgrunn,2014,41569
0805,Porsgrunn,2015,43134
0805,Porsgrunn,2016,42797
0806,Skien,2003,29445
0806,Skien,2004,32130
0806,Skien,2005,29544
0806,Skien,2006,30587
0806,Skien,2007,32460
0806,Skien,2008,36939
0806,Skien,2009,38077
0806,Skien,2010,40400
0806,Skien,2011,42407
0806,Skien,2012,45288
0806,Skien,2013,44082
0806,Skien,2014,48216
0806,Skien,2015,49957
0806,Skien,2016,53539
0807,Notodden,2003,13157
0807,Notodden,2004,14583
0807,Notodden,2005,14591
0807,Notodden,2006,15481
0807,Notodden,2007,15616
0807,Notodden,2008,16104
0807,Notodden,2009,16766
0807,Notodden,2010,16384
0807,Notodden,2011,15361
0807,Notodden,2012,10850
0807,Notodden,2013,10079
0807,Notodden,2014,9290
0807,Notodden,2015,7161
0807,Notodden,2016,7112
0811,Siljan,2003,1474
0811,Siljan,2004,1251
0811,Siljan,2005,1272
0811,Siljan,2006,1392
0811,Siljan,2007,1474
0811,Siljan,2008,1663
