knr,kname,year,user_payment_hbc
2014,Loppa,2005,288
2014,Loppa,2006,335
2014,Loppa,2007,336
2014,Loppa,2008,341
2014,Loppa,2009,242
2014,Loppa,2010,362
2014,Loppa,2011,391
2014,Loppa,2012,377
2014,Loppa,2013,535
2014,Loppa,2014,471
2014,Loppa,2015,477
2014,Loppa,2016,586
2015,Hasvik,2003,43
2015,Hasvik,2004,57
2015,Hasvik,2005,89
2015,Hasvik,2006,83
2015,Hasvik,2007,65
2015,Hasvik,2008,95
2015,Hasvik,2009,93
2015,Hasvik,2010,112
2015,Hasvik,2011,88
2015,Hasvik,2012,59
2015,Hasvik,2013,83
2015,Hasvik,2014,168
2015,Hasvik,2015,152
2015,Hasvik,2016,140
2017,Kvalsund,2003,114
2017,Kvalsund,2004,107
2017,Kvalsund,2005,110
2017,Kvalsund,2006,138
2017,Kvalsund,2007,106
2017,Kvalsund,2008,136
2017,Kvalsund,2009,159
2017,Kvalsund,2010,208
2017,Kvalsund,2011,375
2017,Kvalsund,2012,675
2017,Kvalsund,2013,146
2017,Kvalsund,2014,187
2017,Kvalsund,2015,170
2017,Kvalsund,2016,245
2018,Måsøy,2003,135
2018,Måsøy,2004,137
2018,Måsøy,2005,139
2018,Måsøy,2006,117
2018,Måsøy,2007,189
2018,Måsøy,2008,195
2018,Måsøy,2009,227
2018,Måsøy,2010,235
2018,Måsøy,2011,265
2018,Måsøy,2012,117
2018,Måsøy,2013,267
2018,Måsøy,2014,223
2018,Måsøy,2015,226
2018,Måsøy,2016,335
2019,Nordkapp,2003,150
2019,Nordkapp,2004,117
2019,Nordkapp,2005,131
2019,Nordkapp,2006,152
2019,Nordkapp,2007,242
2019,Nordkapp,2008,266
2019,Nordkapp,2009,387
2019,Nordkapp,2010,444
2019,Nordkapp,2011,450
2019,Nordkapp,2012,497
2019,Nordkapp,2013,489
2019,Nordkapp,2014,1525
2019,Nordkapp,2015,1507
2019,Nordkapp,2016,1746
2020,Porsanger - Porsángu - Porsanki,2003,246
2020,Porsanger - Porsángu - Porsanki,2004,206
2020,Porsanger - Porsángu - Porsanki,2005,231
2020,Porsanger - Porsángu - Porsanki,2006,371
2020,Porsanger - Porsángu - Porsanki,2007,399
2020,Porsanger - Porsángu - Porsanki,2008,321
2020,Porsanger - Porsángu - Porsanki,2009,295
2020,Porsanger - Porsángu - Porsanki,2010,315
2020,Porsanger - Porsángu - Porsanki,2011,406
2020,Porsanger - Porsángu - Porsanki,2012,355
2020,Porsanger - Porsángu - Porsanki,2013,310
2020,Porsanger - Porsángu - Porsanki,2014,434
2020,Porsanger - Porsángu - Porsanki,2015,426
2020,Porsanger - Porsángu - Porsanki,2016,531
2021,Kárásjohka - Karasjok,2003,141
2021,Kárásjohka - Karasjok,2004,143
2021,Kárásjohka - Karasjok,2005,135
2021,Kárásjohka - Karasjok,2006,137
2021,Kárásjohka - Karasjok,2007,134
2021,Kárásjohka - Karasjok,2008,166
2021,Kárásjohka - Karasjok,2009,179
2021,Kárásjohka - Karasjok,2010,214
2021,Kárásjohka - Karasjok,2011,341
2021,Kárásjohka - Karasjok,2012,393
2021,Kárásjohka - Karasjok,2013,483
2021,Kárásjohka - Karasjok,2014,714
2021,Kárásjohka - Karasjok,2015,566
2021,Kárásjohka - Karasjok,2016,507
2022,Lebesby,2003,93
2022,Lebesby,2004,145
2022,Lebesby,2005,187
2022,Lebesby,2006,441
2022,Lebesby,2007,558
2022,Lebesby,2008,597
2022,Lebesby,2009,657
2022,Lebesby,2010,785
2022,Lebesby,2011,621
2022,Lebesby,2012,612
2022,Lebesby,2013,610
2022,Lebesby,2014,738
2022,Lebesby,2015,750
2022,Lebesby,2016,872
2023,Gamvik,2003,67
2023,Gamvik,2004,66
2023,Gamvik,2005,69
2023,Gamvik,2006,40
2023,Gamvik,2007,53
2023,Gamvik,2008,57
2023,Gamvik,2009,73
2023,Gamvik,2010,92
2023,Gamvik,2011,83
2023,Gamvik,2012,79
2023,Gamvik,2013,182
2023,Gamvik,2014,591
2023,Gamvik,2015,318
2023,Gamvik,2016,194
2024,Berlevåg,2003,71
2024,Berlevåg,2004,101
2024,Berlevåg,2005,98
2024,Berlevåg,2006,98
2024,Berlevåg,2007,78
2024,Berlevåg,2008,70
2024,Berlevåg,2009,74
2024,Berlevåg,2010,79
2024,Berlevåg,2011,65
2024,Berlevåg,2012,63
2024,Berlevåg,2013,74
2024,Berlevåg,2014,80
2024,Berlevåg,2015,72
2024,Berlevåg,2016,74
2025,Deatnu - Tana,2003,356
2025,Deatnu - Tana,2004,321
2025,Deatnu - Tana,2005,301
2025,Deatnu - Tana,2006,361
2025,Deatnu - Tana,2007,410
2025,Deatnu - Tana,2008,317
2025,Deatnu - Tana,2009,388
2025,Deatnu - Tana,2010,23
2025,Deatnu - Tana,2011,19
2025,Deatnu - Tana,2012,402
2025,Deatnu - Tana,2013,531
2025,Deatnu - Tana,2014,1231
2025,Deatnu - Tana,2015,750
2025,Deatnu - Tana,2016,574
2027,Unjárga - Nesseby,2003,61
2027,Unjárga - Nesseby,2004,93
2027,Unjárga - Nesseby,2005,90
2027,Unjárga - Nesseby,2006,68
2027,Unjárga - Nesseby,2007,69
2027,Unjárga - Nesseby,2008,285
2027,Unjárga - Nesseby,2009,179
2027,Unjárga - Nesseby,2010,254
2027,Unjárga - Nesseby,2011,176
2027,Unjárga - Nesseby,2012,144
2027,Unjárga - Nesseby,2013,186
2027,Unjárga - Nesseby,2014,225
2027,Unjárga - Nesseby,2015,203
2027,Unjárga - Nesseby,2016,262
2028,Båtsfjord,2003,108
2028,Båtsfjord,2004,103
2028,Båtsfjord,2005,180
2028,Båtsfjord,2006,109
2028,Båtsfjord,2007,127
2028,Båtsfjord,2008,157
2028,Båtsfjord,2009,152
2028,Båtsfjord,2010,262
2028,Båtsfjord,2011,1428
2028,Båtsfjord,2012,1125
2028,Båtsfjord,2013,1074
2028,Båtsfjord,2014,1230
2028,Båtsfjord,2015,1480
2028,Båtsfjord,2016,131
2030,Sør-Varanger,2003,481
2030,Sør-Varanger,2004,666
2030,Sør-Varanger,2005,698
2030,Sør-Varanger,2006,752
2030,Sør-Varanger,2007,746
2030,Sør-Varanger,2008,972
2030,Sør-Varanger,2009,887
2030,Sør-Varanger,2010,913
2030,Sør-Varanger,2011,1075
2030,Sør-Varanger,2012,1046
2030,Sør-Varanger,2013,1211
2030,Sør-Varanger,2014,1209
2030,Sør-Varanger,2015,1545
2030,Sør-Varanger,2016,1447
2111,Longyearbyen,2003,NA
2111,Longyearbyen,2004,NA
2111,Longyearbyen,2005,NA
2111,Longyearbyen,2006,NA
2111,Longyearbyen,2007,NA
2111,Longyearbyen,2008,NA
2111,Longyearbyen,2009,NA
2111,Longyearbyen,2010,NA
2111,Longyearbyen,2011,NA
2111,Longyearbyen,2012,NA
2111,Longyearbyen,2013,NA
2111,Longyearbyen,2014,0
2111,Longyearbyen,2015,0
2111,Longyearbyen,2016,0
